link,description,influencer,filename,place_name,type,address,isEvent
https://www.instagram.com/reel/CzxtgK8vYnx/3238569729928825329,"서울, 비행기 안타고 일본여행 2탄⛩️
서울(근교)에서 느껴보는
일본여행 분위기 + 따수운 겨울 느낌
낭낭한 핫플들 모두 모아봤어요~! 

국내 유일한 대규모의 일본 컨셉 마을과🏯
산장 속 캠핑 감성의 모닥불 분위기 카페🔥
겨울철 빠질 수 없는 미식 여행!!
온천 분위기에서 먹는 스키야키,🍲
모츠나베, 모찌리도후, 라멘 맛집까지🍜
같이 소개해요~

[음식점] 온천집 스키야키
📍서울 강남구 압구정로42길 43 

[관광지] 니지모리 스튜디오
📍경기 동두천시 천보산로 567-12 

[음식점] 우물집
📍서울 종로구 창신길 200 전층

[카페] 청수당공명
📍서울 마포구 성미산로 152

[카페] 피켈
📍경기 수원시 영통구 법조로149번길 195 1층

[음식점] 고래와
📍서울 용산구 한강대로62길 45-17 지하 1층

[음식점] 탄스이카부츠 
📍서울 성동구 연무장5가길 26 B1

[파티룸] 나고리
📍서울 마포구 성미산로16길 35",jutrip.hot,2023-11-18_06-07-24_UTC.mp4,나고리,South Korea,"나고리, 서울 마포구 성미산로16길 35",
https://www.instagram.com/reel/CzzGcclSYvB/3238960900124281793,"I will never forget about this head spa experience🥹🙌 

I went to Vangvela Spa in Bangkok, Thailand! 

#massage #headmassage #spa #asianspa #headspa #viralspa #asianbeauty #asmr",aylenpark,2023-11-18_19-06-00_UTC.mp4,Vangvela Spa,Thailand,"Vangvela Spa, Bangkok",
https://www.instagram.com/reel/Cz3gbaFSJ7s/3240201077836521196,"제철맞은 굴전에 벌꿀막걸리로 겨울나기 완료 ☃

겨울을 기다린 이유 두번째, 탱글한 굴! 제철 제대로 맞은 굴전이 정말 맛있는 곳입니다 광안리에 위치한 #주옥같은인생 굴을 한가득 넣어주시는 계절메뉴 굴전은 오직 겨울에만 먹을 수 있으니 굴 좋아하시는 분들은 바로 방문하시길 추천드려요! 

굴전 초장에 푹 찍어 먹어주면 진짜 너무 꿀맛 ... 거기다 벌꿀을 통째로 넣은 벌꿀막걸리 하나면 말 다했죠! 안주맛집답게 단짠 돼지후라이드와 따뜻한 명란대창전골도 너무 맛있었던 곳이니 광안리 근처 술집 찾고 계신다면 무조건 방문해보시길 추천드립니다 :) 💕

•부산 수영구 남천바다로 29 1층
•매일 18:00-03:00

#숨맛집_광안리 #숨맛집_부산

#굴요리 #굴 #벌꿀막걸리 #굴전 #광안리맛집 #광안리술집 #광안리핫플 #광안리가볼만한곳 #광안리데이트 #부산맛집 #부산맛집추천",sum.yom,2023-11-20_12-08-45_UTC.mp4,주옥같은인생,Restaurant,"주옥같은인생, 부산 수영구 남천바다로 29 1층, 부산, South Korea",no
https://www.instagram.com/reel/Cz6O0SlBLFa/3240968047858856282,"“บุฟเฟ่ต์ปูไข่นึ่งนมสด” กุ้งแม่น้ำเผาหัวมันส์กินได้ไม่อั้น 🦞🤤 #มาจ่าย4จ่าย2 เหลือคนละ 1,600 บาท ซีฟู้ดซาชิมิจุกๆ
มองเห็นวิวเมืองแบบพาราโนรามา ติด BTS นานาเลย
📍ห้องอาหาร Atrium Restaurant The Landmark Bangkok Hotel",loi_story,2023-11-21_13-44-11_UTC.mp4,Atrium Restaurant,Restaurant,"Atrium Restaurant, The Landmark Bangkok Hotel, Bangkok, Thailand",no
https://www.instagram.com/reel/Cz_Nz1kLFOm/3242370993543205798,"🇹🇭BKK’s Hidden Gem Cafe🌴

“After the Rain Coffee and Gallery” is located just about 30min 🚗 away outside of the city of Bangkok. Nothing you’ve ever seen like this.

It’s a full cafe with food & seating tucked away inside of a mini jungle oasis. U can canoe along the small canal after meal & cafe for free.

Such an instagramable spot.
Can’t miss this hidden gem. Let’s try✨

“After the Rain” は、バンコク郊外（ナコンパトムとの県境）にある地元民に超人気の秘境カフェ。

水路があるビンロウとザボン果樹園で、手漕ぎボートと食事やカフェを楽しめます。コーヒー一杯でも注文すれば、ボートはなんと無料で楽しめます✨

◇Menu☕️
・Americano ฿50
・Smoothie ฿55
・Pan cake ฿155
・Cake ฿100

◇Info🍽
・Name: @aftertheraincafe 
・Bar hours: 08.30 − 18.00 *Closed on Mon
・Address: 45 8, Song Khanong, Nakhon Pathom (Border btw BKK & Nakhon Pathom)
・Access: 30min drive away fm center of BKK

#bkkcafe #bkkcafehopping
 #newcafeinbkk 
#thailandtravel  #タイ旅行 
#バンコク駐在妻 #カフェ巡り
#รีวิวคาเฟ่ #คาเฟ่เปิดใหม่ #คาเฟ่กรุงเทพ",thailandpicks,2023-11-23_12-00-08_UTC.mp4,After the Rain Coffee and Gallery,Cafe,"After the Rain Coffee and Gallery, 45 8, Song Khanong, Nakhon Pathom, Thailand",no
https://www.instagram.com/reel/C0Et55-L_nN/3243919522963388877,"@kasamachicago is WORTH the wait for their iconic Chicago breakfast, and they’re the world’s first Michelin Starred Filipino restaurant. 

Pro Tip: Get there 30 minutes before opening to get in line and order their Ube and Huckleberry Basque Cake.

#chicago #chicagogram #igerschicago #instachicago #chicagoblogger #choosechicago #chicagostyle #chicagogrammers #chicagobucketlist #explorechicago #312chicago #chicagoexplore #thingstodochicago #chicagofun #kayleejochicago chicagofood #chicagofoodauthority #chicagoeats #chicagofoodie #eaterchicago #chicagorestaruant #chicagofoodgoals #fabfoodchicago #chicagofoodmag #chicagofoodscene #chicagorestaurants #kasama #chicagobreakfast",kayleejochicago,2023-11-25_15-20-58_UTC.mp4,Kasama,Restaurant,"Kasama, Ukrainian Village, Chicago, Illinois, USA",no
https://www.instagram.com/reel/C0IPG-YrE6S/3244909981520907922,"The OLDEST Chicago steakhouse has been around since 1941, serving incredible steaks (obviously) and large portion Italian pastas. @gene_georgetti is a must visit Chicago restaurant to celebrate the holidays. 

#chicago #chicagogram #igerschicago #instachicago #chicagoblogger #choosechicago #chicagostyle #chicagogrammers #chicagobucketlist #explorechicago #312chicago #chicagoexplore #thingstodochicago #chicagofun #kayleejochicago chicagofood #chicagofoodauthority #chicagoeats #chicagofoodie #eaterchicago #chicagorestaruant #chicagofoodgoals #fabfoodchicago #chicagofoodmag #chicagofoodscene #chicagorestaurants #steak #steakhouse #chicagosteakhouse #geneandgeorgetti",kayleejochicago,2023-11-27_00-04-18_UTC.mp4,Gene & Georgetti's,USA,"Gene & Georgetti's, 500 N Franklin St, CHICAGO",
https://www.instagram.com/reel/C0M5nbpPbuN/3246222829820951437,"Skincare shopping at Olive Young is a must do in when you’re in Korea🇰🇷🧴🛍️

 #skincare #korea #koreanbeauty #kbeauty #koreanskincare #koreanmakeup #beauty #skin #shopping #koreanshopping",aylenpark,2023-11-28_19-32-59_UTC.mp4,Olive Young,Korea,"Olive Young, 1833-7180",
https://www.instagram.com/reel/C0QqBhjurQl/3247280154039989285,"I was a lot more anxious on this trip than i thought id be but again, that’s due to my lack of planning. Super grateful to meeting another girl on this trip and getting along, if you ever see this thank you for showing me around and huge thank you to the @unleashia team i was in SHOCKKKK #korea #solotravel #solofemaletraveler #koreavlog",milktea.meg,2023-11-30_06-33-45_UTC.mp4,KFC,Restaurant,"KFC, , ",no
https://www.instagram.com/reel/C0QqBhjurQl/3247280154039989285,"I was a lot more anxious on this trip than i thought id be but again, that’s due to my lack of planning. Super grateful to meeting another girl on this trip and getting along, if you ever see this thank you for showing me around and huge thank you to the @unleashia team i was in SHOCKKKK #korea #solotravel #solofemaletraveler #koreavlog",milktea.meg,2023-11-30_06-33-45_UTC.mp4,No Brand Burger,Restaurant,"No Brand Burger, , ",no
https://www.instagram.com/reel/C0QqBhjurQl/3247280154039989285,"I was a lot more anxious on this trip than i thought id be but again, that’s due to my lack of planning. Super grateful to meeting another girl on this trip and getting along, if you ever see this thank you for showing me around and huge thank you to the @unleashia team i was in SHOCKKKK #korea #solotravel #solofemaletraveler #koreavlog",milktea.meg,2023-11-30_06-33-45_UTC.mp4,Airbnb hongai,Accommodation,"Airbnb hongai, , ",no
https://www.instagram.com/reel/C0QqBhjurQl/3247280154039989285,"I was a lot more anxious on this trip than i thought id be but again, that’s due to my lack of planning. Super grateful to meeting another girl on this trip and getting along, if you ever see this thank you for showing me around and huge thank you to the @unleashia team i was in SHOCKKKK #korea #solotravel #solofemaletraveler #koreavlog",milktea.meg,2023-11-30_06-33-45_UTC.mp4,Pocha bar,Bar,"Pocha bar, , ",no
https://www.instagram.com/reel/C0QqBhjurQl/3247280154039989285,"I was a lot more anxious on this trip than i thought id be but again, that’s due to my lack of planning. Super grateful to meeting another girl on this trip and getting along, if you ever see this thank you for showing me around and huge thank you to the @unleashia team i was in SHOCKKKK #korea #solotravel #solofemaletraveler #koreavlog",milktea.meg,2023-11-30_06-33-45_UTC.mp4,Unleashia,Company/Event,"Unleashia, , ",yes
https://www.instagram.com/reel/C0Y_SCDpFiU/3249625447237179540,"🥩🐟年末年始のご褒美はここに決まり!! 極厚『牛タン鉄板』や『豪華海鮮料理』が楽しめる豪華フェアが開催🐟🥩
佐賀・鳥栖にある【新鳥栖 道の市場(@michi_ichiba)】さん
———————————————————————
︎︎︎︎⚫︎牛タンステーキ鉄板焼き／1,380円
・＋300円で「どんぶりセット」
︎︎︎︎⚫︎ホタテいくら丼／1,999円
︎︎︎︎⚫︎ウニいくら丼／2,999円
︎︎︎︎⚫︎大漁ズワイガニ／1,499円
︎︎︎︎⚫︎特大25センチ海老フライ／1,200円
︎︎︎︎⚫︎炙りドレス和牛の極上リブロース丼／3,980円
︎︎︎︎⚫︎宮崎育ち「和牛」鉄鍋〜とろろすき焼き／1,280円
︎︎︎︎⚫︎糸島みるく牡蠣／2個799円、4個1,499円
︎︎︎︎⚫︎牡蠣フライ串／800円
︎︎︎︎⚫︎牡蠣とホタテのアヒージョ(10枚付き)／1,580円
————————————————————————-
福岡市内から約1時間で行けちゃう、お肉や海鮮など様々なお店が集まる食のテーマパーク😋🎵
ここ、2ヶ月おきにフェアが変わるのですが、今回は『年末年始のご褒美フェア』を開催😍
.
プリプリな『厚切り牛タンステーキ』やとろける『和牛ドレス丼』などのお肉料理や、『ホタテいくら丼・ウニイクラ丼』『ズワイガニやみるく牡蠣』などの海鮮料理も存分に楽しむことができますよ🥰
『牛タンステーキ鉄板焼き』はプリプリ食感と厚みのある牛タンが最高🐮
仕上げに熱々鉄板で自分の好きな焼き加減でお肉を楽しめるのが嬉しい🤤
別添えの塩ダレをかけたり、丼にするのがオススメ‼️
.
『ホタテいくら丼』はぷりっとしたホタテ1枚1枚にイクラが合わせてあってホタテ好きにはぜひ食べてほしい丼🐟✨
『ウニいくら丼』はねっとり濃厚なウニといくらがたっぷりで贅沢の極み🎵
『特大海老フライ』はなんと25センチもある超ロングサイズ🦐
たっぷりのタルタルソースにダイブさせて楽しむスタイルで、サクサク＆肉厚な海老フライと合わせるとヤミツキになるおいしさ🙌
.
他にも、約1,500円で楽しめる『ズワイガニ』や『生牡蠣』『牡蠣フライ』『牡蠣アヒージョ』などの海鮮メニューmこ🦀🦪
年末年始の自分へのご褒美に是非楽しんでください🥰
.
▼▽▼▽▼▽ shop data ▼▽▼▽▼▽
佐賀県鳥栖市蔵上４丁目１２０
【TEL】 0942-50-9997
【営】 11:00〜22:00(LO 21:00)
【休】 水曜

※営業時間・定休日は上記と異なる場合有り
詳しくは店舗にご確認下さい🙇‍♂️
▲△▲△▲△▲△▲△▲△▲△▲△▲△▲△
.
#福岡グルメ #福岡ランチ #福岡カフェ 
#鳥栖グルメ #鳥栖ランチ #鳥栖カフェ 
#新鳥栖道の市場",code1_993,2023-12-03_12-14-30_UTC.mp4,新鳥栖 道の市場,日本,"新鳥栖 道の市場,佐賀県鳥栖市蔵上４丁目１２０,鳥栖市,佐賀県",
https://www.instagram.com/reel/C0beZBrr7q6/3250325217266875066,"Save this if you’re looking for a serviced apartment or apartment style hotel in Korea✅🇰🇷 

•••••••••••••••••
#koreatrip#koreatravel#seoulhotel#koreahotel#seoultrip#koreaairbnb accommodation/hotel stay UGC",keli.kiim,2023-12-04_11-26-19_UTC.mp4,Best Apartment hotel,Hotel,"Best Apartment hotel,10 Mins Walk from the station,Seoul,South Korea",no
https://www.instagram.com/reel/C0beZBrr7q6/3250325217266875066,"Save this if you’re looking for a serviced apartment or apartment style hotel in Korea✅🇰🇷 

•••••••••••••••••
#koreatrip#koreatravel#seoulhotel#koreahotel#seoultrip#koreaairbnb accommodation/hotel stay UGC",keli.kiim,2023-12-04_11-26-19_UTC.mp4,Fraser Place Central Seoul,Hotel,"Fraser Place Central Seoul,Seoul,South Korea",no
https://www.instagram.com/reel/C0dzr2KSiBy/3250981819495620722,"100년 된 고택 속 정갈한 전골요리 한 상

100년 된 고택이 있던 고택을 재생시킨 우물집입니다. 

칸칸이 자리가 나뉜 프라이빗한 분위기 속에서 고즈넉함을 담은 공간인데요. 자리마다 우물을 모티브로 한 족자 원형창을 내었습니다. 

대표 메뉴는 1인상 형태로 솥밥과 함께 제공되는 차돌박이 전골인데요. 맑은 야채, 맛간장, 매콤 토마토로 3가지 선택이 가능해요. 개인적으로는 매콤 토마토 전골을 추천드리는데, 토마토의 감칠맛과 매콤한 국물의 조화가 기억에 남습니다. 솥밥은 뜨거운 물이 제공되어 누룽지로도 즐길 수 있어요. 

 [우물집] @woomoolzip
- 위치: 서울 종로구 창신길 200
- 영업: 10:00 - 21:00
- 메뉴: 한우 차돌박이 전골과 솥밥 3종 (29.0) 

*공간 탐닉은 사진으로 공간을 소개하는 포토그래퍼입니다. 다녀온 경험을 바탕으로 커피와 음식이 담긴 공간을 소개합니다. 방문에 도움이 되셨으면 좋겠습니다.

[Woomoolzip] @woomoolzip

This is a well-restored well-house that has been standing for a hundred years. It features a private and cozy atmosphere with divided spaces, each adorned with circular windows inspired by well motifs.

The signature dish is a single-serving hot pot with marbled beef brisket, accompanied by rice. The hot pot comes in three variations: vegetable broth, savory soy sauce, and spicy tomato. Personally, I recommend the spicy tomato hot pot, as the harmonious blend of tomato‘s richness and the spicy broth creates a memorable experience. The rice is served with hot water, allowing you to enjoy crispy rice crust, known as ”nurungji.“

- Location: 200 Changsin-gil, Jongno-gu, Seoul
- Hours: 10:00 AM - 9:00 PM
- Menu: Hanwoo (Korean beef) marbled brisket hot pot with rice (29,000 KRW)

#우물집 #창신동 #스키야키 #전골 #woomoolzip",space_tamnik,2023-12-05_09-08-08_UTC.mp4,Woomoolzip,South Korea,"Woomoolzip, 200 Changsin-gil, Jongno-gu, Seoul",
https://www.instagram.com/reel/C0mJfX-yzm6/3253329519293708730,Say Yaho! #koreatravel #koreatraveltip #seoultrain #seoulsubway #koreansubway #koreatour #koreatrip #seoultravel #seoultrip #southkoreatrip #southkorea🇰🇷 #seoultravelguide #seoultraveltips #seoullovers #internationaltravel #seoulkorea #seoulmetro,koreanxposer,2023-12-08_14-52-28_UTC.mp4,Seoul Subway Station,South Korea,"Seoul Subway Station, Seoul",
https://www.instagram.com/reel/C0oQc9XhUql/3253923089557572261,"🙈부산 천원으로 익시이팅을 맛보는 곳🙈
.
.
12월 20일 까지 휴무, 이후에는 이용 가능한 천원의 행복 맛집!! 시원한 부산을 느끼고 만나고 싶다면,,, 무조건 여기는 가봐야 쥬👍👍 올해 꼭 가볼만한 곳,,,,,
.
함께 가볼 사람은 공유를 통해서 빠르게 다녀오자구!!
.
.
📍송도용궁구름다리
 - 부산 서구 암남동 620-53
- 주차장 있으니, 주차 후 5분만 걸으면 만날 수 있음.
.
.
#송도용궁구름다리 #부산송도 #부산가볼만한곳 #이기대해안산책로 #부산모노레일 #부산케이블카 #부산송도카페 #부산카페",colorful_frame_,2023-12-09_10-32-31_UTC.mp4,송도용궁구름다리,Tourist Attraction,"송도용궁구름다리, 부산 서구 암남동 620-53, 부산, South Korea",no
